mesh_ui,canonical,synonym
D020522,"Lymphoma, Mantle-Cell","lymphoma, mantle-cell"
D020526,Brain Stem Infarctions,claude syndrome
D020526,Brain Stem Infarctions,weber syndrome
D020526,Brain Stem Infarctions,millard-gublar syndrome
D020526,Brain Stem Infarctions,top of the basilar syndrome
D020526,Brain Stem Infarctions,foville syndrome
D020526,Brain Stem Infarctions,benedict syndrome
D020526,Brain Stem Infarctions,brain stem infarctions
D020528,"Multiple Sclerosis, Chronic Progressive","multiple sclerosis, secondary progressive"
D020528,"Multiple Sclerosis, Chronic Progressive","multiple sclerosis, chronic progressive"
D020528,"Multiple Sclerosis, Chronic Progressive","multiple sclerosis, primary progressive"
D020528,"Multiple Sclerosis, Chronic Progressive","multiple sclerosis, progressive relapsing"
D020529,"Multiple Sclerosis, Relapsing-Remitting","multiple sclerosis, acute relapsing"
D020529,"Multiple Sclerosis, Relapsing-Remitting","multiple sclerosis, relapsing-remitting"
D020642,Acatalasia,catalase deficiency
D020642,Acatalasia,acatalasia
D020642,Acatalasia,hypocatalasemia
D020642,Acatalasia,acatalasemia swiss type
D020642,Acatalasia,acatalasemia japanese type
D020720,"Myasthenia Gravis, Autoimmune, Experimental","myasthenia gravis, autoimmune, experimental"
D020720,"Myasthenia Gravis, Autoimmune, Experimental","experimental autoimmune myasthenia gravis, passive transfer"
D020721,"Nervous System Autoimmune Disease, Experimental","nervous system autoimmune disease, experimental"
D020721,"Nervous System Autoimmune Disease, Experimental","autoimmune myositis, experimental"
D020734,Parkinsonian Disorders,ramsay hunt paralysis syndrome
D020734,Parkinsonian Disorders,familial juvenile parkinsonism
D020734,Parkinsonian Disorders,parkinsonian disorders
D020734,Parkinsonian Disorders,autosomal dominant parkinsonism
D020734,Parkinsonian Disorders,autosomal recessive juvenile parkinson disease
D020734,Parkinsonian Disorders,autosomal dominant juvenile parkinson disease
D020734,Parkinsonian Disorders,"parkinsonism, juvenile"
D020734,Parkinsonian Disorders,"parkinsonism, experimental"
D020734,Parkinsonian Disorders,autosomal recessive parkinsonism
D020739,"Brain Diseases, Metabolic, Inborn","brain diseases, metabolic, inherited"
D020739,"Brain Diseases, Metabolic, Inborn",central nervous system inborn metabolic diseases
D020739,"Brain Diseases, Metabolic, Inborn","brain diseases, metabolic, inborn"
D020751,Alcohol-Induced Disorders,alcohol-induced disorders
D020752,Neurocutaneous Syndromes,neurocutaneous syndromes
D020754,Spinocerebellar Ataxias,spinocerebellar ataxia type 1
D020754,Spinocerebellar Ataxias,spinocerebellar ataxia type 4
D020754,Spinocerebellar Ataxias,spinocerebellar ataxia type 2
D020754,Spinocerebellar Ataxias,spinocerebellar ataxia type 6
D020754,Spinocerebellar Ataxias,spinocerebellar ataxias
D020754,Spinocerebellar Ataxias,dominantly-inherited spinocerebellar ataxias
D020754,Spinocerebellar Ataxias,spinocerebellar ataxia type 7
D020754,Spinocerebellar Ataxias,spinocerebellar ataxia type 5
D020754,Spinocerebellar Ataxias,"autosomal dominant cerebellar ataxia, type ii"
D020757,Amaurosis Fugax,amaurosis fugax
D020758,Spinal Cord Vascular Diseases,spinal cord vascular diseases
D020758,Spinal Cord Vascular Diseases,posterior spinal artery syndrome
D020758,Spinal Cord Vascular Diseases,hematomyelia
D020759,Anterior Spinal Artery Syndrome,anterior spinal artery dissection
D020759,Anterior Spinal Artery Syndrome,anterior spinal artery syndrome
D020760,Spinal Cord Ischemia,spinal cord ischemia
D020760,Spinal Cord Ischemia,experimental spinal cord ischemia
D020762,"Infarction, Posterior Cerebral Artery","embolic infarction, posterior cerebral artery"
D020762,"Infarction, Posterior Cerebral Artery",posterior cerebral artery syndrome
D020762,"Infarction, Posterior Cerebral Artery","thrombotic infarction, posterior cerebral artery"
D020762,"Infarction, Posterior Cerebral Artery","infarction, posterior cerebral artery"
D020765,Intracranial Arterial Diseases,"brain diseases, arterial"
D020765,Intracranial Arterial Diseases,intracranial arterial diseases
D020766,Intracranial Embolism,cerebral embolism
D020766,Intracranial Embolism,intracranial embolism
D020766,Intracranial Embolism,brain embolism
D020767,Intracranial Thrombosis,cerebral thrombosis
D020767,Intracranial Thrombosis,intracranial thrombosis
D020767,Intracranial Thrombosis,cerebral thrombus
D020767,Intracranial Thrombosis,brain thrombosis
D020767,Intracranial Thrombosis,brain thrombus
D020773,Headache Disorders,chronic headache
D020773,Headache Disorders,chronic daily headache
D020773,Headache Disorders,headache disorders
D020773,Headache Disorders,"headache, intractable"
D020774,Pick Disease of the Brain,pick disease of the brain
D020779,Sinus Pericranii,sinus pericranii
D020785,Central Nervous System Vascular Malformations,"cerebral embryonic artery, persistent"
D020785,Central Nervous System Vascular Malformations,central nervous system congenital vascular malformations
D020785,Central Nervous System Vascular Malformations,central nervous system vascular malformations
D020785,Central Nervous System Vascular Malformations,"capillary telangiectasia, brain"
D020785,Central Nervous System Vascular Malformations,dural arteriovenous fistula
D020785,Central Nervous System Vascular Malformations,"vascular malformations, brain"
D020785,Central Nervous System Vascular Malformations,pontine capillary telangiectasias
D020786,"Hemangioma, Cavernous, Central Nervous System","cavernous hemangioma, extracerebral"
D020786,"Hemangioma, Cavernous, Central Nervous System",cavernous hemangioma of brain
D020786,"Hemangioma, Cavernous, Central Nervous System","hemangioma, cavernous, central nervous system"
D020786,"Hemangioma, Cavernous, Central Nervous System",cerebral cavernous hemangioma
D020786,"Hemangioma, Cavernous, Central Nervous System","cavernous angioma, central nervous system"
D020786,"Hemangioma, Cavernous, Central Nervous System","cavernous hemangioma, intracerebral"
D020787,Central Nervous System Venous Angioma,central nervous system venous angioma
D020787,Central Nervous System Venous Angioma,intracranial venous angioma
D020787,Central Nervous System Venous Angioma,cerebral venous angioma
D020788,Bardet-Biedl Syndrome,bardet-biedl syndrome
D020790,"Diabetes Insipidus, Neurogenic","diabetes insipidus, neurogenic"
D020792,Salivary Calculi,salivary calculi
D020795,Photophobia,photophobia
D020802,Epidural Abscess,epidural abscess
D020802,Epidural Abscess,"epidural abscess, spinal"
D020802,Epidural Abscess,cranial epidural abscess
D020803,"Encephalitis, Herpes Simplex",herpetic acute necrotizing encephalitis
D020803,"Encephalitis, Herpes Simplex","meningoencephalitis, herpes simplex virus"
D020803,"Encephalitis, Herpes Simplex","encephalitis, herpes simplex"
D020804,"Encephalitis, Varicella Zoster","encephalitis, varicella zoster"
D020804,"Encephalitis, Varicella Zoster","meningoencephalitis, herpes zoster"
D020805,Central Nervous System Viral Diseases,central nervous system viral diseases
D020806,Central Nervous System Bacterial Infections,central nervous system bacterial infections
D020807,Central Nervous System Parasitic Infections,central nervous system parasitic infections
D020808,Central Nervous System Protozoal Infections,sappinia diploidea meningoencephalitis
D020808,Central Nervous System Protozoal Infections,"meningoencephalitis, protozoal"
D020808,Central Nervous System Protozoal Infections,amebic meningoencephalitis
D020808,Central Nervous System Protozoal Infections,acanthamoeba meningoencephalitis
D020808,Central Nervous System Protozoal Infections,cerebral protozoal infections
D020808,Central Nervous System Protozoal Infections,primary amebic meningoencephalitis
D020808,Central Nervous System Protozoal Infections,balamuthia mandrillaris cns infection
D020808,Central Nervous System Protozoal Infections,naegleria fowleri infection
D020808,Central Nervous System Protozoal Infections,central nervous system protozoal infections
D020809,Central Nervous System Helminthiasis,central nervous system helminthiasis
D020809,Central Nervous System Helminthiasis,cerebral helminthiasis
D020814,"Meningitis, Escherichia coli","meningitis, escherichia coli"
D020818,Neuroschistosomiasis,schistosomal myelitis
D020818,Neuroschistosomiasis,schistosomal myeloradiculopathy
D020818,Neuroschistosomiasis,neuroschistosomiasis
D020818,Neuroschistosomiasis,schistosomal myelopathy
D020819,Perimeningeal Infections,perimeningeal infections
D020820,Dyskinesias,dyskinesias
D020820,Dyskinesias,oral dyskinesia
D020820,Dyskinesias,asterixis
D020820,Dyskinesias,hemiballismus
D020820,Dyskinesias,ballismus
D020820,Dyskinesias,involuntary movements
D020820,Dyskinesias,orofacial dyskinesia
D020821,Dystonic Disorders,writer's cramp
D020821,Dystonic Disorders,childhood onset dystonias
D020821,Dystonic Disorders,"dystonias, sporadic"
D020821,Dystonic Disorders,"dystonia, secondary"
D020821,Dystonic Disorders,adult-onset idiopathic torsion dystonias
D020821,Dystonic Disorders,focal dystonia
D020821,Dystonic Disorders,dystonic disorders
D020821,Dystonic Disorders,"familial dystonia, idiopathic"
D020821,Dystonic Disorders,pseudodystonia
D020821,Dystonic Disorders,adult-onset dystonias
D020821,Dystonic Disorders,autosomal recessive familial dystonia
D020821,Dystonic Disorders,familial dystonia
D020821,Dystonic Disorders,autosomal dominant familial dystonia
D020821,Dystonic Disorders,adult-onset idiopathic focal dystonias
D020821,Dystonic Disorders,"dystonia, primary"
D020828,Pseudobulbar Palsy,pseudobulbar palsy
D020828,Pseudobulbar Palsy,"dysarthria, pseudobulbar"
D020828,Pseudobulbar Palsy,pseudobulbar mutism
D020833,Diffuse Axonal Injury,diffuse axonal injury
D020852,Lyme Neuroborreliosis,lyme disease mononeuritis multiplex
D020852,Lyme Neuroborreliosis,lyme meningoencephalitis
D020852,Lyme Neuroborreliosis,"encephalopathy, lyme disease"
D020852,Lyme Neuroborreliosis,lyme polyradiculitis
D020852,Lyme Neuroborreliosis,central nervous system lyme disease
D020852,Lyme Neuroborreliosis,lyme polyradiculopathy
D020852,Lyme Neuroborreliosis,lyme neuroborreliosis
D020852,Lyme Neuroborreliosis,peripheral nervous system lyme disease
D020852,Lyme Neuroborreliosis,lyme meningoradiculitis
D020857,Hallux Limitus,hallux limitus
D020859,Hallux Rigidus,hallux rigidus
D020863,Central Nervous System Cysts,rathke cleft cysts
D020863,Central Nervous System Cysts,central nervous system cysts
D020879,Neuromuscular Manifestations,neuromuscular manifestations
D020879,Neuromuscular Manifestations,muscle disease manifestations
D020886,Somatosensory Disorders,"impairment, light touch sensation"
D020886,Somatosensory Disorders,proprioceptive disorders
D020886,Somatosensory Disorders,position sense disorders
D020886,Somatosensory Disorders,pinprick sensation diminished
D020886,Somatosensory Disorders,somatosensory disorders
D020886,Somatosensory Disorders,thermal sensation disorders
D020886,Somatosensory Disorders,pain sensation diminished
D020914,"Myopathies, Structural, Congenital","myopathies, structural, congenital"
D020914,"Myopathies, Structural, Congenital",congenital fiber type disproportion
D020914,"Myopathies, Structural, Congenital",autosomal recessive centronuclear myopathy
D020914,"Myopathies, Structural, Congenital","myopathy, centronuclear, 1"
D020914,"Myopathies, Structural, Congenital",tubular aggregate myopathy
D020914,"Myopathies, Structural, Congenital","myopathy, centronuclear, autosomal dominant"
D020914,"Myopathies, Structural, Congenital","myotubular myopathy, x-linked"
D020914,"Myopathies, Structural, Congenital",centronuclear myopathy
D020914,"Myopathies, Structural, Congenital",autosomal dominant myotubular myopathy
D020915,Korsakoff Syndrome,korsakoff syndrome
D020918,Complex Regional Pain Syndromes,chronic regional pain syndrome
D020918,Complex Regional Pain Syndromes,complex regional pain syndromes
D020918,Complex Regional Pain Syndromes,acute regional pain syndrome
D020919,"Sleep Disorders, Intrinsic","hypersomnia, post-traumatic"
D020919,"Sleep Disorders, Intrinsic","sleep disorders, intrinsic"
D020919,"Sleep Disorders, Intrinsic",sleep state misperception
D020920,Dyssomnias,"sleep disorders, extrinsic"
D020920,Dyssomnias,nocturnal eating-drinking syndrome
D020920,Dyssomnias,limit-setting sleep disorder
D020920,Dyssomnias,dyssomnias
D020920,Dyssomnias,adjustment sleep disorder
D020920,Dyssomnias,environmental sleep disorder
D020921,Sleep Arousal Disorders,sleep arousal disorders
D020921,Sleep Arousal Disorders,confusional arousals
D020922,Sleep-Wake Transition Disorders,sleep talking
D020922,Sleep-Wake Transition Disorders,sleep starts
D020922,Sleep-Wake Transition Disorders,nocturnal sleep head banging
D020922,Sleep-Wake Transition Disorders,nocturnal leg cramps
D020922,Sleep-Wake Transition Disorders,somnolescent starts
D020922,Sleep-Wake Transition Disorders,"movement disorders, rhythmic nocturnal"
D020922,Sleep-Wake Transition Disorders,sleep-wake transition disorders
D020923,REM Sleep Parasomnias,rem sleep parasomnias
D020923,REM Sleep Parasomnias,sleep-related painful erections
D020923,REM Sleep Parasomnias,rem sleep-related sinus arrest
D020925,"Hypoxia-Ischemia, Brain",hypoxic-ischemic encephalopathy
D020925,"Hypoxia-Ischemia, Brain","anoxia-ischemia, brain"
D020925,"Hypoxia-Ischemia, Brain","hypoxia-ischemia, brain"
D020925,"Hypoxia-Ischemia, Brain",anoxic-ischemic encephalopathy
D020925,"Hypoxia-Ischemia, Brain",cerebral hypoxia-ischemia
D020925,"Hypoxia-Ischemia, Brain","anoxia-ischemia, cerebral"
D020936,"Epilepsy, Benign Neonatal","convulsions, benign familial infantile, 3"
D020936,"Epilepsy, Benign Neonatal","seizures, benign familial infantile, 1"
D020936,"Epilepsy, Benign Neonatal",benign infantile familial convulsions
D020936,"Epilepsy, Benign Neonatal","benign neonatal epilepsy, nonfamilial"
D020936,"Epilepsy, Benign Neonatal",benign familial neonatal epilepsy
D020936,"Epilepsy, Benign Neonatal","epilepsy, benign neonatal-infantile"
D020936,"Epilepsy, Benign Neonatal","epilepsy, benign neonatal"
D020937,"Epilepsy, Partial, Sensory",gustatory partial seizure
D020937,"Epilepsy, Partial, Sensory",olfactory partial seizure
D020937,"Epilepsy, Partial, Sensory","seizures, simple partial, special sensory symptoms"
D020937,"Epilepsy, Partial, Sensory",sensory epilepsy
D020937,"Epilepsy, Partial, Sensory","epilepsy, partial, sensory"
D020937,"Epilepsy, Partial, Sensory",vertiginous partial seizure
D020937,"Epilepsy, Partial, Sensory",focal sensory seizure
D020937,"Epilepsy, Partial, Sensory",visual partial seizure
D020938,"Epilepsy, Partial, Motor",hemimotor seizure disorder
D020938,"Epilepsy, Partial, Motor","epilepsy, partial, motor"
D020938,"Epilepsy, Partial, Motor",focal clonic seizures
D020938,"Epilepsy, Partial, Motor",versive seizures
D020938,"Epilepsy, Partial, Motor",focal tonic seizures
D020941,"Myasthenia Gravis, Neonatal","myasthenia gravis, neonatal, persistent"
D020941,"Myasthenia Gravis, Neonatal",antenatal myasthenia gravis
D020941,"Myasthenia Gravis, Neonatal","myasthenia gravis, neonatal"
D020941,"Myasthenia Gravis, Neonatal","myasthenia gravis, neonatal, transient"
D020943,"AIDS Arteritis, Central Nervous System",hiv-associated vasculitis of the central nervous system
D020943,"AIDS Arteritis, Central Nervous System",aids-associated cerebral aneurysmal arteriopathy
D020943,"AIDS Arteritis, Central Nervous System","aids arteritis, central nervous system"
D020945,"Lupus Vasculitis, Central Nervous System",lupus meningoencephalitis
D020945,"Lupus Vasculitis, Central Nervous System",neuropsychiatric systemic lupus erythematosus
D020945,"Lupus Vasculitis, Central Nervous System","lupus vasculitis, central nervous system"
D020953,Neuroaspergillosis,"aspergillosis, nervous system invasive"
D020953,Neuroaspergillosis,neuroaspergillosis
D020955,Striatonigral Degeneration,striatonigral degeneration
D020961,Lewy Body Disease,lewy body disease
D020964,Embryo Loss,embryo loss
D020964,Embryo Loss,embryo resorption
D020964,Embryo Loss,embryo death
D020964,Embryo Loss,blastocyst disintegration
D020964,Embryo Loss,embryo disintegration
D020966,"Muscular Disorders, Atrophic",spinopontine atrophy
D020966,"Muscular Disorders, Atrophic","atrophy, disuse"
D020966,"Muscular Disorders, Atrophic","muscular disorders, atrophic"
D020967,Myotonic Disorders,paramyotonia congenita without cold paralysis
D020967,Myotonic Disorders,myotonic disorders
D020967,Myotonic Disorders,myotonia fluctuans
D020967,Myotonic Disorders,paramyotonia congenita
D020968,Brachial Plexus Neuritis,hereditary brachial plexus neuropathy
D020968,Brachial Plexus Neuritis,brachial neuralgia
D020968,Brachial Plexus Neuritis,cervico-brachial neuralgia
D020968,Brachial Plexus Neuritis,"neuralgia, amyotrophic"
D020968,Brachial Plexus Neuritis,brachial plexus neuritis
D021081,Chronobiology Disorders,circadian rhythm disorders
D021081,Chronobiology Disorders,psychogenic inversion of circadian rhythm
D021081,Chronobiology Disorders,chronobiology disorders
D021181,Egg Hypersensitivity,egg hypersensitivity
D021182,Wheat Hypersensitivity,wheat hypersensitivity
D021183,Peanut Hypersensitivity,peanut hypersensitivity
D021184,Nut Hypersensitivity,nut hypersensitivity
D021441,"Carcinoma, Pancreatic Ductal","carcinoma, pancreatic ductal"
D021782,Multicystic Dysplastic Kidney,multicystic dysplastic kidney
D021782,Multicystic Dysplastic Kidney,unilateral multicystic dysplastic kidney
D021782,Multicystic Dysplastic Kidney,bilateral multicystic dysplastic kidneys
D021821,"Communicable Diseases, Emerging","communicable diseases, reemerging"
D021821,"Communicable Diseases, Emerging","communicable diseases, emerging"
D021865,Isosporiasis,isosporiasis
D021866,Cyclosporiasis,cyclospora infection
D021866,Cyclosporiasis,cyclosporiasis
D021921,"Aortic Stenosis, Supravalvular","aortic stenosis, supravalvular"
D021922,Discrete Subaortic Stenosis,discrete subaortic stenosis
D022125,Lacerations,lacerations
D022861,Hermanski-Pudlak Syndrome,hermanski-pudlak syndrome
D023521,Chlamydophila Infections,chlamydia pneumoniae infections
D023521,Chlamydophila Infections,chlamydophila infections
D023903,Coronary Restenosis,coronary restenosis
D023921,Coronary Stenosis,coronary stenosis
D023961,"Gonadal Dysgenesis, 46,XX","gonadal dysgenesis, 46,xx"
D023961,"Gonadal Dysgenesis, 46,XX","pure gonadal dysgenesis, 46, xx"
D023981,"Sarcoma, Myeloid","sarcoma, myeloid"
D023981,"Sarcoma, Myeloid","sarcoma, granulocytic"
D024343,Open Bite,open bite
D024741,"Cardiomyopathy, Hypertrophic, Familial","hypertrophic subaortic stenosis, idiopathic"
D024741,"Cardiomyopathy, Hypertrophic, Familial",obstructive asymmetric septal hypertrophy
D024741,"Cardiomyopathy, Hypertrophic, Familial","cardiomyopathy, hypertrophic, familial"
D024801,Tauopathies,tauopathies
D024821,Metabolic Syndrome,metabolic syndrome
D024821,Metabolic Syndrome,cardiometabolic syndrome
D025063,Chromosome Disorders,autosomal chromosome disorders
D025063,Chromosome Disorders,chromosome disorders
D025064,Sex Chromosome Disorders,sex chromosome disorders
D025241,Spondylarthritis,spondylarthritis
D025242,Spondylarthropathies,spondylarthropathies
D025861,"Blood Coagulation Disorders, Inherited","blood coagulation disorders, inherited"
D025962,Septo-Optic Dysplasia,septo-optic dysplasia
D025981,Hip Injuries,hip injuries
D026681,Vitamin B 6 Deficiency,pyridoxine deficiency
D026681,Vitamin B 6 Deficiency,vitamin b 6 deficiency
D027601,Polyomavirus Infections,polyomavirus infections
D028226,"Amyloidosis, Familial","amyloidosis, familial"
D028227,"Amyloid Neuropathies, Familial","amyloid neuropathies, familial"
D028227,"Amyloid Neuropathies, Familial","familial amyloid neuropathy, portuguese type"
D028227,"Amyloid Neuropathies, Familial","familial amyloid polyneuropathy, type v"
D028227,"Amyloid Neuropathies, Familial","amyloid polyneuropathy, swiss type"
D028227,"Amyloid Neuropathies, Familial","familial amyloid polyneuropathy, jewish type"
D028227,"Amyloid Neuropathies, Familial","familial amyloid polyneuropathy, appalachian type"
D028227,"Amyloid Neuropathies, Familial","familial amyloid polyneuropathy, type iv"
D028227,"Amyloid Neuropathies, Familial","amyloid polyneuropathy, british type"
D028227,"Amyloid Neuropathies, Familial","amyloid polyneuropathy, iowa type"
D028227,"Amyloid Neuropathies, Familial","familial amyloid polyneuropathy, type vi"
D028243,"Cerebral Amyloid Angiopathy, Familial","cerebral amyloid angiopathy, hereditary"
D028243,"Cerebral Amyloid Angiopathy, Familial","cerebral amyloid angiopathy, genetic"
D028243,"Cerebral Amyloid Angiopathy, Familial","cerebral amyloid angiopathy, familial"
D028243,"Cerebral Amyloid Angiopathy, Familial","hereditary cerebral amyloid angiopathy, icelandic type"
D028361,Mitochondrial Diseases,mitochondrial diseases
D028361,Mitochondrial Diseases,oxidative phosphorylation deficiencies
D028361,Mitochondrial Diseases,"respiratory chain deficiencies, mitochondrial"
D028361,Mitochondrial Diseases,mitochondrial defect
D028361,Mitochondrial Diseases,mitochondrial dysfunction
D028361,Mitochondrial Diseases,"electron transport chain deficiencies, mitochondrial"
D028921,Biotinidase Deficiency,biotinidase deficiency
D028922,Holocarboxylase Synthetase Deficiency,holocarboxylase synthetase deficiency
D029021,Peste-des-Petits-Ruminants,peste-des-petits-ruminants
D029241,"Optic Atrophy, Autosomal Dominant","optic atrophy, autosomal dominant"
D029242,"Optic Atrophy, Hereditary, Leber","optic atrophy, hereditary, leber"
D029424,"Pulmonary Disease, Chronic Obstructive","airflow obstruction, chronic"
D029424,"Pulmonary Disease, Chronic Obstructive","pulmonary disease, chronic obstructive"
D029461,Sialic Acid Storage Disease,salla disease
D029461,Sialic Acid Storage Disease,infantile sialic acid storage disease
D029461,Sialic Acid Storage Disease,sialic acid storage disease
D029481,"Bronchitis, Chronic","bronchitis, chronic"
D029502,"Anemia, Hypoplastic, Congenital","anemia, hypoplastic, congenital"
D029503,"Anemia, Diamond-Blackfan","anemia, diamond-blackfan"
D029593,Jervell-Lange Nielsen Syndrome,jervell and lange-nielsen syndrome 1
D029593,Jervell-Lange Nielsen Syndrome,jervell-lange nielsen syndrome
D029597,Romano-Ward Syndrome,romano-ward syndrome
D030243,"Hemorrhagic Syndrome, Bovine","hemorrhagic syndrome, bovine"
D030321,Denys-Drash Syndrome,denys-drash syndrome
D030341,Nidovirales Infections,nidovirales infections
D030342,"Genetic Diseases, Inborn",hereditary diseases
D030342,"Genetic Diseases, Inborn",single-gene defects
D030342,"Genetic Diseases, Inborn","genetic diseases, inborn"
D030361,Papillomavirus Infections,human papillomavirus infection
D030361,Papillomavirus Infections,papillomavirus infections
D030401,Cytochrome-c Oxidase Deficiency,cytochrome-c oxidase deficiency
D030981,Acro-Osteolysis,acro-osteolysis
D031221,Knee Dislocation,knee dislocation
D031222,Patellar Dislocation,patellar dislocation
D031249,Erdheim-Chester Disease,erdheim-chester disease
D031261,Poult Enteritis Mortality Syndrome,poult enteritis mortality syndrome
D031300,Retinal Vasculitis,retinal vasculitis
D031368,Zoster Sine Herpete,zoster sine herpete
D031845,Hajdu-Cheney Syndrome,hajdu-cheney syndrome
D031901,Gestational Trophoblastic Disease,gestational trophoblastic disease
D031901,Gestational Trophoblastic Disease,gestational trophoblastic neoplasia
D031941,"Hemorrhagic Septicemia, Viral","hemorrhagic septicemia, viral"
D031954,"Choriocarcinoma, Non-gestational","choriocarcinoma, non-gestational"
D034062,"Insomnia, Fatal Familial","insomnia, fatal familial"
D034081,"Wasting Disease, Chronic","wasting disease, chronic"
D034141,Hypoalbuminemia,hypoalbuminemia
D034161,Pelvic Infection,pelvic infection
D034381,Hearing Loss,"deafness, transitory"
D034381,Hearing Loss,hearing loss
D034701,"Mastocytosis, Cutaneous","mastocytosis, cutaneous"
D034701,"Mastocytosis, Cutaneous","mastocytosis, bullous"
D034701,"Mastocytosis, Cutaneous","mastocytosis, diffuse cutaneous"
D034721,"Mastocytosis, Systemic","mastocytosis, systemic"
D034721,"Mastocytosis, Systemic",indolent systemic mastocytosis
D034721,"Mastocytosis, Systemic",aggressive systemic mastocytosis
D034801,Mastocytoma,extracutaneous mastocytoma
D034801,Mastocytoma,mastocytoma
D036821,Endometrial Stromal Tumors,endometrial stromal tumors
D036821,Endometrial Stromal Tumors,"sarcoma, endometrial stromal, low-grade"
D036841,Ciguatera Poisoning,ciguatera poisoning
D036981,"Fasciitis, Plantar","fasciitis, plantar"
D036981,"Fasciitis, Plantar",heel spur syndrome
D036982,Heel Spur,heel spur
D037061,Metatarsalgia,metatarsalgia
D037081,Posterior Tibial Tendon Dysfunction,posterior tibial tendon dysfunction
D037081,Posterior Tibial Tendon Dysfunction,posterior tibial tendon insufficiency
D037801,Hammer Toe Syndrome,mallet toe
D037801,Hammer Toe Syndrome,claw toe
D037801,Hammer Toe Syndrome,hammer toe
D037801,Hammer Toe Syndrome,hammer toe syndrome
D038061,"Lower Extremity Deformities, Congenital","lower extremity deformities, congenital"
D038062,"Upper Extremity Deformities, Congenital","upper extremity deformities, congenital"
D038062,"Upper Extremity Deformities, Congenital",congenital hand and upper-limb anomaly
D038223,Post-Concussion Syndrome,post-concussion syndrome
D038223,Post-Concussion Syndrome,"post-concussive syndrome, chronic"
D038261,Alexander Disease,alexander disease
D038642,Shaken Baby Syndrome,shaken baby syndrome
D038901,X-Linked Intellectual Disability,x-linked intellectual disability
D038921,Coffin-Lowry Syndrome,coffin-lowry syndrome
D039141,"Muscular Dystrophy, Oculopharyngeal","muscular dystrophy, oculopharyngeal"
D039682,HIV-Associated Lipodystrophy Syndrome,hiv-associated lipodystrophy syndrome
D039941,Bifidobacteriales Infections,bifidobacteriales infections
D040181,"Genetic Diseases, X-Linked","genetic diseases, x-linked"
D041441,Retinoschisis,"retinoschisis, juvenile, x-linked"
D041441,Retinoschisis,retinoschisis
D041441,Retinoschisis,"retinoschisis, degenerative"
D041761,Cholecystolithiasis,cholecystolithiasis
D041881,"Cholecystitis, Acute","cholecystitis, acute"
D041882,Emphysematous Cholecystitis,emphysematous cholecystitis
D042101,Acalculous Cholecystitis,acalculous cholecystitis
D042882,Gallstones,gallstones
D042882,Gallstones,common bile duct calculi
D042883,Choledocholithiasis,choledocholithiasis
D043183,Irritable Bowel Syndrome,irritable bowel syndrome
D043202,"Steroid Metabolism, Inborn Errors","steroid metabolism, inborn errors"
D043204,"Mineralocorticoid Excess Syndrome, Apparent","mineralocorticoid excess syndrome, apparent"
D043604,Glomus Tympanicum Tumor,glomus tympanicum tumor
D043963,"Diverticulosis, Colonic","diverticulosis, colonic"
D044148,Lymphatic Abnormalities,lymphatic abnormalities
D044225,Piscirickettsiaceae Infections,piscirickettsiaceae infections
D044342,Malnutrition,malnutrition
D044343,Overnutrition,overnutrition
D044483,Intestinal Polyposis,intestinal polyposis
D044504,"Enterocolitis, Neutropenic","enterocolitis, neutropenic"
D044542,LEOPARD Syndrome,"leopard syndrome, 1"
D044542,LEOPARD Syndrome,leopard syndrome
D044584,"Carcinoma, Ductal","carcinoma, ductal"
D044882,Glucose Metabolism Disorders,glucose metabolism disorders
D044903,Congenital Hyperinsulinism,congenital hyperinsulinism
D044903,Congenital Hyperinsulinism,familial hyperinsulinemic hypoglycemia 1
D044903,Congenital Hyperinsulinism,"hyperinsulinemic hypoglycemia, familial, 2"
D044904,Mannosidase Deficiency Diseases,mannosidase deficiency diseases
D044905,beta-Mannosidosis,beta-mannosidosis
D045169,Severe Acute Respiratory Syndrome,severe acute respiratory syndrome
D045463,Avulavirus Infections,avulavirus infections
D045464,Henipavirus Infections,nipah virus infection
D045464,Henipavirus Infections,hendra virus infections
D045464,Henipavirus Infections,nipah virus encephalitis
D045464,Henipavirus Infections,henipavirus infections
D045602,Steatorrhea,steatorrhea
D045723,"Diverticulosis, Esophageal","diverticulosis, esophageal"
D045724,"Diverticulosis, Stomach","diverticulosis, stomach"
D045729,"Pneumonia of Swine, Mycoplasmal","pneumonia of swine, mycoplasmal"
D045743,"Scleroderma, Diffuse","scleroderma, diffuse"
D045745,"Scleroderma, Limited","scleroderma, limited"
D045822,Intestinal Volvulus,intestinal volvulus
D045823,Ileus,ileus
D045824,Desulfovibrionaceae Infections,lawsonia infections
D045824,Desulfovibrionaceae Infections,bilophila infections
D045824,Desulfovibrionaceae Infections,desulfovibrionaceae infections
D045824,Desulfovibrionaceae Infections,desulfovibrio infections
D045825,Fusobacteriaceae Infections,fusobacteriaceae infections
D045826,Flavobacteriaceae Infections,flavobacteriaceae infections
D045827,Cytophagaceae Infections,cytophagaceae infections
D045828,Moraxellaceae Infections,moraxellaceae infections
D045828,Moraxellaceae Infections,moraxella infections
D045828,Moraxellaceae Infections,psychobacter infections
D045888,Ganglion Cysts,ganglion cysts
D045908,"Mpox, Monkeypox","mpox, monkeypox"
D046088,"Hearing Loss, Unilateral","hearing loss, unilateral"
D046088,"Hearing Loss, Unilateral","deafness, unilateral"
